D009127	Muscle Rigidity	Continuous involuntary sustained muscle contraction which is often a manifestation of BASAL GANGLIA DISEASES. When an affected muscle is passively stretched, the degree of resistance remains constant regardless of the rate at which the muscle is stretched. This feature helps to distinguish rigidity from MUSCLE SPASTICITY. (From Adams et al., Principles of Neurology, 6th ed, p73)
D009020	Morphine	The principal alkaloid in opium and the prototype opiate analgesic and narcotic. Morphine has widespread effects in the central nervous system and on smooth muscle.
D018476	Hypokinesia	Slow or diminished movement of body musculature. It may be associated with BASAL GANGLIA DISEASES; MENTAL DISORDERS; prolonged inactivity due to illness; and other conditions.
D006220	Haloperidol	A phenyl-piperidinyl-butyrophenone that is used primarily to treat SCHIZOPHRENIA and other PSYCHOSES. It is also used in schizoaffective disorder, DELUSIONAL DISORDERS, ballism, and TOURETTE SYNDROME (a drug of choice) and occasionally as adjunctive therapy in INTELLECTUAL DISABILITY and the chorea of HUNTINGTON DISEASE. It is a potent antiemetic and is used in the treatment of intractable HICCUPS. (From AMA Drug Evaluations Annual, 1994, p279)
D010423	Pentazocine	The first mixed agonist-antagonist analgesic to be marketed. It is an agonist at the kappa and sigma opioid receptors and has a weak antagonist action at the mu receptor. (From AMA Drug Evaluations Annual, 1991, p97)
D005355	Fibrosis	Any pathological condition where fibrous connective tissue invades any organ, usually as a consequence of inflammation or other injury.
D009408	Nerve Compression Syndromes	Mechanical compression of nerves or nerve roots from internal or external causes. These may result in a conduction block to nerve impulses (due to MYELIN SHEATH dysfunction) or axonal loss. The nerve and nerve sheath injuries may be caused by ISCHEMIA; INFLAMMATION; or a direct mechanical effect.
D009135	Muscular Diseases	Acquired, familial, and congenital disorders of SKELETAL MUSCLE and SMOOTH MUSCLE.
D058186	Acute Kidney Injury	Abrupt reduction in kidney function. Acute kidney injury encompasses the entire spectrum of the syndrome including acute kidney failure; ACUTE KIDNEY TUBULAR NECROSIS; and other less severe conditions.
D000666	Amphotericin B	Macrolide antifungal antibiotic produced by Streptomyces nodosus obtained from soil of the Orinoco river region of Venezuela.
D013174	Sporotrichosis	The commonest and least serious of the deep mycoses, characterized by nodular lesions of the cutaneous and subcutaneous tissues. It is caused by inhalation of contaminated dust or by infection of a wound with SPOROTHRIX.
D009422	Nervous System Diseases	Diseases of the central and peripheral nervous system. This includes disorders of the brain, spinal cord, cranial nerves, peripheral nerves, nerve roots, autonomic nervous system, neuromuscular junction, and muscle.
D000638	Amiodarone	An antianginal and class III antiarrhythmic drug. It increases the duration of ventricular and atrial muscle action by inhibiting POTASSIUM CHANNELS and VOLTAGE-GATED SODIUM CHANNELS. There is a resulting decrease in heart rate and in vascular resistance.
D002318	Cardiovascular Diseases	Pathological conditions involving the CARDIOVASCULAR SYSTEM including the HEART; the BLOOD VESSELS; or the PERICARDIUM.
D013617	Tachycardia, Supraventricular	A generic expression for any tachycardia that originates above the BUNDLE OF HIS.
D011014	Pneumonia	Infection of the lung often accompanied by inflammation.
D011239	Prednisolone	A glucocorticoid with the general properties of the corticosteroids. It is the drug of choice for all conditions in which routine systemic corticosteroid therapy is indicated, except adrenal deficiency states.
D013256	Steroids	A group of polycyclic compounds closely related biochemically to TERPENES. They include cholesterol, numerous hormones, precursors of certain vitamins, bile acids, alcohols (STEROLS), and certain natural drugs and poisons. Steroids have a common nucleus, a fused, reduced 17-carbon atom ring system, cyclopentanoperhydrophenanthrene. Most steroids also have two methyl groups and an aliphatic side-chain attached to the nucleus. (From Hawley's Condensed Chemical Dictionary, 11th ed)
D007213	Indomethacin	A non-steroidal anti-inflammatory agent (NSAID) that inhibits CYCLOOXYGENASE, which is necessary for the formation of PROSTAGLANDINS and other AUTACOIDS. It also inhibits the motility of POLYMORPHONUCLEAR LEUKOCYTES.
D006947	Hyperkalemia	Abnormally high potassium concentration in the blood, most often due to defective renal excretion. It is characterized clinically by electrocardiographic abnormalities (elevated T waves and depressed P waves, and eventually by atrial asystole). In severe cases, weakness and flaccid paralysis may occur. (Dorland, 27th ed)
D001201	Ascites	Accumulation or retention of free fluid within the peritoneal cavity.
D011660	Pulmonary Heart Disease	Hypertrophy and dilation of the RIGHT VENTRICLE of the heart that is caused by PULMONARY HYPERTENSION. This condition is often associated with pulmonary parenchymal or vascular diseases, such as CHRONIC OBSTRUCTIVE PULMONARY DISEASE and PULMONARY EMBOLISM.
D009846	Oliguria	Decreased URINE output that is below the normal range. Oliguria can be defined as urine output of less than or equal to 0.5 or 1 ml/kg/hr depending on the age.
D011453	Prostaglandins	A group of compounds derived from unsaturated 20-carbon fatty acids, primarily arachidonic acid, via the cyclooxygenase pathway. They are extremely potent mediators of a diverse group of physiological processes.
D005445	Flunitrazepam	A benzodiazepine with pharmacologic actions similar to those of DIAZEPAM that can cause ANTEROGRADE AMNESIA. Some reports indicate that it is used as a date rape drug and suggest that it may precipitate violent behavior. The United States Government has banned the importation of this drug.
D004244	Dizziness	An imprecise term which may refer to a sense of spatial disorientation, motion of the environment, or lightheadedness.
D013999	Timolol	A beta-adrenergic antagonist that is similar in action to PROPRANOLOL; the levo-isomer is more active. Timolol has been proposed as an anti-hypertensive, anti-arrhythmic, anti-angina, and anti-glaucoma agent. It is also used in the treatment of MIGRAINE DISORDERS and tremor.
D006332	Cardiomegaly	Enlargement of the HEART, usually indicated by a cardiothoracic ratio above 0.50. Heart enlargement may involve the right, the left, or both HEART VENTRICLES or HEART ATRIA. Cardiomegaly is a nonspecific symptom seen in patients with chronic systolic heart failure (HEART FAILURE) or several forms of CARDIOMYOPATHIES.
D007238	Infarction	Formation of an infarct, which is NECROSIS in tissue due to local ISCHEMIA resulting from obstruction of BLOOD CIRCULATION, most commonly by a THROMBUS or EMBOLUS.
D002762	Cholecalciferol	Derivative of 7-dehydroxycholesterol formed by ULTRAVIOLET RAYS breaking of the C9-C10 bond. It differs from ERGOCALCIFEROL in having a single bond between C22 and C23 and lacking a methyl group at C24.
D006934	Hypercalcemia	Abnormally high level of calcium in the blood.
D054559	Hyperphosphatemia	A condition of abnormally high level of PHOSPHATES in the blood, usually significantly above the normal range of 0.84-1.58 mmol per liter of serum.
D002118	Calcium	A basic element found in nearly all tissues. It is a member of the alkaline earth family of metals with the atomic symbol Ca, atomic number 20, and atomic weight 40. Calcium is the most abundant mineral in the body and combines with phosphorus to form calcium phosphate in the bones and teeth. It is essential for the normal functioning of nerves and muscles and plays a role in blood coagulation (as factor IV) and in many enzymatic processes.
D010319	Parturient Paresis	A disease of pregnant and lactating cows and ewes leading to generalized paresis and death. The disease, which is characterized by hypocalcemia, occurs at or shortly after parturition in cows and within weeks before or after parturition in ewes.
D010523	Peripheral Nervous System Diseases	Diseases of the peripheral nerves external to the brain and spinal cord, which includes diseases of the nerve roots, ganglia, plexi, autonomic nerves, sensory nerves, and motor nerves.
D020275	Guillain-Barre Syndrome	An acute inflammatory autoimmune neuritis caused by T cell- mediated cellular immune response directed towards peripheral myelin. Demyelination occurs in peripheral nerves and nerve roots. The process is often preceded by a viral or bacterial infection, surgery, immunization, lymphoma, or exposure to toxins. Common clinical manifestations include progressive weakness, loss of sensation, and loss of deep tendon reflexes. Weakness of respiratory muscles and autonomic dysfunction may occur. (From Adams et al., Principles of Neurology, 6th ed, pp1312-1314)
D044342	Malnutrition	An imbalanced nutritional status resulting from insufficient intake of nutrients to meet normal physiological requirement.
D013831	Thiamine	3-((4-Amino-2-methyl-5-pyrimidinyl)methyl)-5-(2- hydroxyethyl)-4-methylthiazolium chloride.
D012256	Riboflavin	Nutritional factor found in milk, eggs, malted barley, liver, kidney, heart, and leafy vegetables. The richest natural source is yeast. It occurs in the free form only in the retina of the eye, in whey, and in urine; its principal forms in tissues and cells are as FLAVIN MONONUCLEOTIDE and FLAVIN-ADENINE DINUCLEOTIDE.
D003920	Diabetes Mellitus	A heterogeneous group of disorders characterized by HYPERGLYCEMIA and GLUCOSE INTOLERANCE.
D007538	Isoniazid	Antibacterial agent used primarily as a tuberculostatic. It remains the treatment of choice for tuberculosis.
D003389	Cranial Nerve Diseases	Disorders of one or more of the twelve cranial nerves. With the exception of the optic and olfactory nerves, this includes disorders of the brain stem nuclei from which the cranial nerves originate or terminate.
D003240	Connective Tissue Diseases	A heterogeneous group of disorders, some hereditary, others acquired, characterized by abnormal structure or function of one or more of the elements of connective tissue, i.e., collagen, elastin, or the mucopolysaccharides.
D004308	Dothiepin	A tricyclic antidepressant with some tranquilizing action.
D000639	Amitriptyline	Tricyclic antidepressant with anticholinergic and sedative properties. It appears to prevent the re-uptake of norepinephrine and serotonin at nerve terminals, thus potentiating the action of these neurotransmitters. Amitriptyline also appears to antagonize cholinergic and alpha-1 adrenergic responses to bioactive amines.
